DATA;PRESIDIO;TRIAGE_INGRESSO;ACCESSI
11/17/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;35
11/17/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;3
11/17/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;51
11/18/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;16
11/18/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;20
11/18/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;3
11/18/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;7
11/18/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;16
11/18/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;14
11/18/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;3
11/18/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;8 - 1 - EMERGENZA;3
11/18/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;7
11/18/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;29
11/18/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;60
11/18/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;9
11/18/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;10
11/18/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;75
11/18/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;69
11/18/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;26
11/18/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;2
11/18/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;51
11/19/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;6
11/19/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;16
11/19/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;4
11/19/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;8 - 1 - EMERGENZA;1
11/19/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;3
11/19/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;11
11/19/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;12
11/19/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;8
11/19/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;7
11/19/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;42
11/19/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;59
11/19/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;9
11/19/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;8
11/19/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;55
11/19/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;36
11/19/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;23
11/19/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;11
11/19/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;59
11/20/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;19
11/20/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;21
11/20/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;8
11/20/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;3
11/20/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;10
11/20/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;32
11/20/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;1
11/20/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;8 - 1 - EMERGENZA;1
11/20/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;10
11/20/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;36
11/20/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;66
11/20/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;12
11/20/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;8 - 1 - EMERGENZA;3
11/20/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;7
11/20/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;76
11/20/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;70
11/20/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;30
11/20/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;11
11/20/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;60
11/21/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;10
11/21/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;18
11/21/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;5
11/21/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;7
11/21/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;16
11/21/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;18
11/21/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;3
11/21/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;9
11/21/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;34
11/21/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;71
11/21/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;11
11/21/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;14
11/21/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;71
11/21/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;56
11/21/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;27
11/21/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;3
11/21/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;55
11/22/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;13
11/22/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;17
11/22/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;3
11/22/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;4
11/22/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;15
11/22/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;21
11/22/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;3
11/22/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;8 - 1 - EMERGENZA;1
11/22/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;7
11/22/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;27
11/22/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;41
11/22/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;15
11/22/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;9
11/22/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;73
11/22/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;58
11/22/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;19
11/22/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;8
11/22/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;59
11/23/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;13
11/23/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;18
11/23/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;3
11/23/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;8
11/23/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;6
11/23/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;17
11/23/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;2
11/23/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;8 - 1 - EMERGENZA;1
11/23/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;11
11/23/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;25
11/23/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;52
11/23/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;11
11/23/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;9
11/23/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;62
11/23/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;50
11/23/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;22
11/23/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;7
11/23/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;63
11/24/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;11
11/24/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;10
11/24/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;5
11/24/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;6
11/24/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;17
11/24/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;19
11/24/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;5
11/24/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;3
11/24/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;22
11/24/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;61
11/24/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;7
11/24/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;11
11/24/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;73
11/24/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;51
11/24/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;22
11/24/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;6
11/24/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;64
11/25/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;7
11/25/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;12
11/25/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;3
11/25/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;8 - 1 - EMERGENZA;1
11/25/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;3
11/25/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;11
11/25/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;11
11/25/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;7
11/25/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;8 - 1 - EMERGENZA;4
11/25/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;2
11/25/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;24
11/25/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;60
11/25/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;11
11/25/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;7
11/25/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;90
11/25/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;58
11/25/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;26
11/25/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;8
11/25/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;46
11/26/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;11
11/26/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;11
11/26/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;6
11/26/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;2
11/26/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;8
11/26/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;14
11/26/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;4
11/26/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;8 - 1 - EMERGENZA;1
11/26/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;7
11/26/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;40
11/26/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;65
11/26/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;15
11/26/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;11
11/26/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;52
11/26/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;50
11/26/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;23
11/26/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;2
11/26/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;40
11/27/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;10
11/27/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;9
11/27/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;6
11/27/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;8 - 1 - EMERGENZA;2
11/27/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;7
11/27/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;12
11/27/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;14
11/27/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;4
11/27/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;7
11/27/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;33
11/27/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;72
11/27/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;17
11/27/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;21
11/27/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;63
11/27/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;57
11/27/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;23
11/27/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;2
11/27/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;63
11/28/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;12
11/28/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;13
11/28/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;2
11/28/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;4
11/28/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;15
11/28/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;15
11/28/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;3
11/28/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;8 - 1 - EMERGENZA;2
11/28/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;10
11/28/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;24
11/28/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;53
11/28/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;12
11/28/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;8 - 1 - EMERGENZA;1
11/28/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;13
11/28/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;76
11/28/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;59
11/28/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;36
11/28/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;11
11/28/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;49
11/29/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;9
11/29/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;9
11/29/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;5
11/29/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;8
11/29/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;15
11/29/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;15
11/29/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;7
11/29/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;12
11/29/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;32
11/29/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;39
11/29/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;14
11/29/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;8 - 1 - EMERGENZA;2
11/29/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;19
11/29/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;66
11/29/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;54
11/29/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;17
11/29/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;5
11/29/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;9 - 2 - URGENZA;69
11/30/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;10 - 3 - URGENZA DIFFERIBILE;11
11/30/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;11 - 4 - URGENZA MINORE;17
11/30/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;12 - 5 - NON URGENZA;3
11/30/2023;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;9 - 2 - URGENZA;5
11/30/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;10 - 3 - URGENZA DIFFERIBILE;13
11/30/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;11 - 4 - URGENZA MINORE;22
11/30/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;12 - 5 - NON URGENZA;3
11/30/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;8 - 1 - EMERGENZA;1
11/30/2023;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;9 - 2 - URGENZA;9
11/30/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;10 - 3 - URGENZA DIFFERIBILE;39
11/30/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;11 - 4 - URGENZA MINORE;71
11/30/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;12 - 5 - NON URGENZA;13
11/30/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;8 - 1 - EMERGENZA;1
11/30/2023;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;9 - 2 - URGENZA;10
11/30/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;10 - 3 - URGENZA DIFFERIBILE;57
11/30/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;11 - 4 - URGENZA MINORE;48
11/30/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;12 - 5 - NON URGENZA;29
11/30/2023;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;8 - 1 - EMERGENZA;6
