DATA;PRESIDIO;TRIAGE_INGRESSO;ACCESSI
09/29/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;14
09/30/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
09/30/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;11
09/30/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;30
09/30/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
09/30/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;7
09/30/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;32
09/30/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;5
09/30/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;2
09/30/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;16
09/30/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;67
09/30/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;11
09/30/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;9
09/30/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;50
09/30/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;121
09/30/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;6
10/01/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
10/01/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;16
10/01/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;23
10/01/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;2
10/01/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
10/01/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;8
10/01/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;19
10/01/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;5
10/01/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
10/01/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;23
10/01/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;56
10/01/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;8
10/01/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;6
10/01/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;47
10/01/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;124
10/01/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;10
10/02/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;16
10/02/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;25
10/02/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;7
10/02/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;30
10/02/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;2
10/02/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;3
10/02/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;39
10/02/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;73
10/02/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;13
10/02/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;8
10/02/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;57
10/02/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;105
10/02/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;18
10/03/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
10/03/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;9
10/03/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;33
10/03/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
10/03/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;11
10/03/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;31
10/03/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;4
10/03/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
10/03/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;44
10/03/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;92
10/03/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;20
10/03/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;3
10/03/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;61
10/03/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;123
10/03/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;19
10/04/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
10/04/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;19
10/04/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;31
10/04/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
10/04/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;4
10/04/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;41
10/04/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;2
10/04/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;25
10/04/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;73
10/04/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;8
10/04/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;7
10/04/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;64
10/04/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;128
10/04/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;18
10/05/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;13
10/05/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;35
10/05/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;2
10/05/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;10
10/05/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;33
10/05/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;1
10/05/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;28
10/05/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;73
10/05/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;9
10/05/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;9
10/05/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;52
10/05/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;116
10/05/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;19
10/06/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;21
10/06/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;20
10/06/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
10/06/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;7
10/06/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;23
10/06/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;1
10/06/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;2
10/06/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;15
10/06/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;78
10/06/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;10
10/06/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;5
10/06/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;66
10/06/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;130
10/06/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;13
10/07/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;14
10/07/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;32
10/07/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
10/07/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;8
10/07/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;38
10/07/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;4
10/07/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;33
10/07/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;82
10/07/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;10
10/07/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;6
10/07/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;55
10/07/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;132
10/07/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;8
10/08/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;3
10/08/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;21
10/08/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;21
10/08/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
10/08/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;2
10/08/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;26
10/08/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;1
10/08/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;3
10/08/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;26
10/08/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;85
10/08/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;7
10/08/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;7
10/08/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;60
10/08/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;135
10/08/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;7
10/09/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
10/09/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;13
10/09/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;33
10/09/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;2
10/09/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;3
10/09/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;27
10/09/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;3
10/09/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
10/09/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;34
10/09/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;82
10/09/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;6
10/09/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;9
10/09/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;61
10/09/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;137
10/09/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;5
10/10/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
10/10/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;11
10/10/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;31
10/10/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;2
10/10/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
10/10/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;9
10/10/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;36
10/10/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;4
10/10/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
10/10/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;39
10/10/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;93
10/10/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;13
10/10/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;9
10/10/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;65
10/10/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;113
10/10/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;12
10/11/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
10/11/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;19
10/11/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;35
10/11/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;9
10/11/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;31
10/11/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;8
10/11/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;2
10/11/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;24
10/11/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;91
10/11/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;8
10/11/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;11
10/11/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;81
10/11/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;145
10/11/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;16
10/12/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
10/12/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;13
10/12/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;28
10/12/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;5
10/12/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;26
10/12/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;3
10/12/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;27
10/12/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;72
10/12/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;8
10/12/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;9
10/12/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;54
10/12/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;131
10/12/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;4
10/13/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
10/13/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;16
10/13/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;18
10/13/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;10
10/13/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;31
10/13/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;1
10/13/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;2
10/13/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;20
10/13/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;78
10/13/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;9
10/13/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;4
10/13/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;76
10/13/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;128
10/13/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;8
10/14/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;13
10/14/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;28
10/14/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;2
10/14/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;5
10/14/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;22
10/14/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;5
10/14/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;3
10/14/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;15
10/14/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;84
10/14/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;8
10/14/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;8
10/14/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;44
10/14/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;125
10/14/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;3
10/15/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;17
10/15/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;36
10/15/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
10/15/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;2
10/15/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;5
10/15/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;25
10/15/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;3
10/15/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
10/15/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;14
10/15/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;92
10/15/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;10
10/15/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;13
10/15/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;75
10/15/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;103
10/15/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;10
10/16/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
10/16/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;7
10/16/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;23
10/16/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;5
10/16/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;26
10/16/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;6
10/16/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;2
10/16/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;27
10/16/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;100
10/16/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;8
10/16/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;4
10/16/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;41
10/16/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;120
10/16/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;14
10/17/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;17
10/17/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;38
10/17/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
10/17/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;2
10/17/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;11
10/17/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;37
10/17/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;3
10/17/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
10/17/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;38
10/17/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;90
10/17/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;17
10/17/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;4
10/17/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;69
10/17/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;137
10/17/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;4
10/18/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;3
10/18/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;15
10/18/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;29
10/18/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;2
10/18/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;28
10/18/2022;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;2
10/18/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;31
10/18/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;89
10/18/2022;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;12
10/18/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;3
10/18/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;65
10/18/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;129
10/18/2022;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;18
10/19/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
10/19/2022;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;11
