DATA;PRESIDIO;TRIAGE_INGRESSO;ACCESSI
13/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;29
13/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;9
13/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;6
13/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;45
13/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;71
13/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;7
14/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;5
14/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;14
14/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;16
14/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
14/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;4
14/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;20
14/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;5
14/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;2
14/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;3
14/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;31
14/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;8
14/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;10
14/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;56
14/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;59
14/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;13
15/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
15/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;12
15/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;17
15/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;3
15/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;22
15/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
15/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;9
15/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;33
15/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;9
15/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;8
15/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;33
15/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;66
15/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;3
16/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
16/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;17
16/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;6
16/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
16/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;3
16/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;23
16/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;3
16/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;2
16/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;15
16/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;48
16/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;6
16/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;4
16/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;49
16/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;64
16/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;7
17/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
17/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;16
17/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;10
17/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;2
17/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;3
17/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;22
17/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;4
17/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;2
17/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;10
17/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;30
17/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;18
17/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;7
17/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;54
17/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;73
17/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;3
18/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
18/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;11
18/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;21
18/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;2
18/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;20
18/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;2
18/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;16
18/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;30
18/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;5
18/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;5
18/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;43
18/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;73
18/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;2
19/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
19/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;14
19/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;17
19/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
19/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
19/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;4
19/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;18
19/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;1
19/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;9
19/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;27
19/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;14
19/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;9
19/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;46
19/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;59
19/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;11
20/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
20/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;8
20/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;16
20/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
20/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;1
20/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;14
20/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;5
20/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;19
20/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;38
20/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;9
20/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;8
20/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;55
20/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;69
20/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;3
21/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
21/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;12
21/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;19
21/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
21/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;4
21/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;11
21/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;1
21/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;9
21/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;26
21/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;13
21/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;12
21/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;37
21/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;81
21/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;6
22/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;1
22/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;10
22/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;11
22/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
22/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;4
22/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;20
22/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;3
22/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
22/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;8
22/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;29
22/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;4
22/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;13
22/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;41
22/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;50
22/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;3
23/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
23/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;7
23/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;20
23/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;6
23/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;16
23/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;3
23/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;14
23/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;28
23/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;3
23/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;12
23/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;43
23/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;59
23/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;6
24/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
24/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;14
24/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;17
24/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
24/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;5
24/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;19
24/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;4
24/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;11
24/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;33
24/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;9
24/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;7
24/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;60
24/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;67
24/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;2
25/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
25/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;20
25/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;16
25/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
25/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;9
25/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;15
25/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;4
25/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
25/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;19
25/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;43
25/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;6
25/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;10
25/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;48
25/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;69
25/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;3
26/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
26/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;10
26/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;10
26/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;3
26/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;17
26/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;15
26/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;37
26/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;8
26/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;9
26/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;35
26/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;70
26/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;1
27/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;19
27/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;18
27/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;5
27/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;24
27/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;1
27/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;14
27/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;33
27/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;7
27/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;7
27/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;61
27/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;84
27/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;4
28/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
28/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;13
28/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;17
28/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;1
28/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
28/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;2
28/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;15
28/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;2
28/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;9
28/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;22
28/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;5
28/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;5
28/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;47
28/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;90
28/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;4
29/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
29/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;9
29/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;17
29/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;2
29/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;6
29/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;15
29/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;1
29/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
29/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;16
29/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;29
29/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;15
29/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;3
29/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;36
29/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;56
29/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;4
30/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
30/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;9
30/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;21
30/11/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;2
30/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
30/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;2
30/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;20
30/11/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;2
30/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;21
30/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;31
30/11/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;9
30/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;8
30/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;53
30/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;71
30/11/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;5
01/12/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;4
01/12/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;5
01/12/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;12
01/12/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;4
01/12/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;17
01/12/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;4 - BIANCO;4
01/12/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;22
01/12/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;39
01/12/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;8
01/12/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;7
01/12/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;53
01/12/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;70
01/12/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;4
02/12/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;1 - ROSSO;2
02/12/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;2 - GIALLO;14
02/12/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;3 - VERDE;15
02/12/2020;030159 - P.O. MONTICHIARI- A.O. SPEDALI CIVILI;4 - BIANCO;2
02/12/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;1 - ROSSO;1
02/12/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;2 - GIALLO;4
02/12/2020;030162 - PRESIDIO OSPEDALIERO GARDONE V.T.;3 - VERDE;27
02/12/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;1 - ROSSO;1
02/12/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;2 - GIALLO;10
02/12/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;3 - VERDE;37
02/12/2020;030167 - OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA;4 - BIANCO;10
02/12/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;1 - ROSSO;5
02/12/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;2 - GIALLO;51
02/12/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;3 - VERDE;52
02/12/2020;030906 - PRES.OSPEDAL.SPEDALI CIVILI BRESCIA;4 - BIANCO;15
